,0,1_x,1_y,1,Centrality,id,name,ml_target,Centrality_std
17918,null-none,5.37E-05,0,0.172162315,0.17221598,1204,null-none,0,-0.75168199
15133,jabelone,5.37E-05,0,0.172158905,0.172212571,30522,jabelone,0,-0.751751227
9947,syukronrm,5.37E-05,0,0.172152086,0.172205752,32203,syukronrm,0,-0.751889692
15305,christsaragih,5.37E-05,0,0.172152086,0.172205752,16590,christsaragih,0,-0.751889692
12176,VoyagerIII,5.37E-05,0,0.172141859,0.172195525,16632,VoyagerIII,1,-0.75209737
4994,naderghanbari,5.37E-05,0,0.17213845,0.172192116,2164,naderghanbari,1,-0.75216659
7653,rejahrehim,0.000107331,6.75E-07,0.172070302,0.172178308,8032,rejahrehim,0,-0.75244697
1672,ShanakaWickramaarachchi,5.37E-05,0,0.172121408,0.172175074,919,ShanakaWickramaarachchi,0,-0.752512651
6259,malithmcr,5.37E-05,0,0.172121408,0.172175074,3064,malithmcr,0,-0.752512651
8923,rusith,5.37E-05,0,0.172121408,0.172175074,5775,rusith,0,-0.752512651
15696,farzadab,5.37E-05,0,0.172121408,0.172175074,33650,farzadab,1,-0.752512651
15855,Ivan97,5.37E-05,0,0.172107777,0.172161442,10158,Ivan97,0,-0.752789451
5894,lsc95,5.37E-05,0,0.17210437,0.172158035,2783,lsc95,0,-0.752858644
10420,Lijie0981,5.37E-05,0,0.17210437,0.172158035,7561,Lijie0981,0,-0.752858644
5964,mrxinu,5.37E-05,0,0.172100962,0.172154628,2868,mrxinu,0,-0.752927834
8011,cgcardona,5.37E-05,0,0.172100962,0.172154628,4844,cgcardona,0,-0.752927834
16861,renoiser,5.37E-05,0,0.172100962,0.172154628,14919,renoiser,0,-0.752927834
14953,datonli,0.000107331,8.81E-07,0.172026035,0.172134247,32681,datonli,0,-0.753341689
940,NeverBehave,5.37E-05,0,0.172036249,0.172089914,34138,NeverBehave,0,-0.754241928
16418,Marvinmw,5.37E-05,0,0.172015823,0.172069488,19921,Marvinmw,1,-0.7546567
7908,AndrewNg,5.37E-05,0,0.172002208,0.172055874,4691,AndrewNg,0,-0.75493316
16433,ogwurujohnson,5.37E-05,0,0.171937569,0.171991234,34101,ogwurujohnson,0,-0.756245747
16434,dihweng,5.37E-05,0,0.171937569,0.171991234,32273,dihweng,0,-0.756245747
15250,JerryKuan,5.37E-05,0,0.171930767,0.171984433,6725,JerryKuan,1,-0.756383857
6560,RobusGauli,0.000160996,1.71E-06,0.17177788,0.171940583,10734,RobusGauli,0,-0.757274289
14534,larruda,5.37E-05,0,0.171862784,0.171916449,22768,larruda,0,-0.757764353
14535,lusan,5.37E-05,0,0.171862784,0.171916449,28000,lusan,0,-0.757764353
6385,seekhow,0.000107331,1.30E-06,0.171791459,0.171900094,29277,seekhow,0,-0.758096472
6959,lseffer,5.37E-05,0,0.171818623,0.171872289,3811,lseffer,1,-0.75866109
9202,duluca,5.37E-05,0,0.171811831,0.171865497,6128,duluca,0,-0.758799009
15437,linhaosunny,5.37E-05,0,0.17180504,0.171858705,17045,linhaosunny,0,-0.758936916
16453,bctyh12345,5.37E-05,0,0.171767697,0.171821362,23293,bctyh12345,1,-0.759695214
18019,Feiox,0.000107331,1.53E-06,0.171699842,0.171808699,30994,Feiox,0,-0.759952357
12693,Esdeath,5.37E-05,0,0.171740549,0.171794214,8221,Esdeath,0,-0.760246496
7338,a1nouru,0.000107331,7.97E-07,0.171679496,0.171787623,4160,a1nouru,1,-0.760380327
8704,thepowerfuldeez,5.37E-05,0,0.171733763,0.171787428,31828,thepowerfuldeez,1,-0.76038429
18588,HuyTu7,5.37E-05,0,0.171696451,0.171750116,36711,HuyTu7,1,-0.761141958
13552,lynchlee,5.37E-05,0,0.171621875,0.171675541,12355,lynchlee,0,-0.762656309
13677,dmitrychekalin,5.37E-05,0,0.171621875,0.171675541,12637,dmitrychekalin,0,-0.762656309
16748,AdamBrodzinski,5.37E-05,0,0.17159816,0.171651826,21616,AdamBrodzinski,0,-0.763137872
1776,ptak82,0.000107331,0.000103673,0.171428958,0.171639962,938,ptak82,1,-0.763378785
14137,dbdean,5.37E-05,0,0.171571065,0.171624731,24025,dbdean,1,-0.763688066
13743,2050utopia,5.37E-05,0,0.171554136,0.171607801,3685,2050utopia,0,-0.76403185
16497,gabteles,5.37E-05,0,0.171554136,0.171607801,34320,gabteles,0,-0.76403185
16521,tianzhipengfei,5.37E-05,0,0.171533824,0.171587489,15611,tianzhipengfei,1,-0.7644443
17238,gavin-hu,5.37E-05,0,0.171520286,0.171573951,22978,gavin-hu,0,-0.764719213
17906,Hacker-YHJ,5.37E-05,0,0.171520286,0.171573951,26230,Hacker-YHJ,0,-0.764719213
9519,LucasBassetti,5.37E-05,0,0.171496599,0.171550264,6487,LucasBassetti,0,-0.765200206
13746,bactoria,5.37E-05,0,0.171486449,0.171540115,12837,bactoria,0,-0.765406305
14970,lychrel,5.37E-05,0,0.171486449,0.171540115,15575,lychrel,0,-0.765406305
9865,drakvuf,5.37E-05,0,0.171466154,0.171519819,6924,drakvuf,1,-0.765818431
15617,hldh214,0.000107331,0.000103673,0.171297212,0.171508215,27772,hldh214,0,-0.766054062
15609,abagasra98,5.37E-05,0,0.171442482,0.171496147,33670,abagasra98,1,-0.76629912
16481,lavyun,0.000107331,5.44E-07,0.171361371,0.171469245,25052,lavyun,0,-0.766845398
17779,Tumiz,5.37E-05,0,0.171412056,0.171465722,25369,Tumiz,1,-0.766916954
9809,sjzabel,5.37E-05,0,0.171401917,0.171455582,6853,sjzabel,0,-0.76712285
12935,ojkelly,5.37E-05,0,0.171401917,0.171455582,11173,ojkelly,0,-0.76712285
13441,dkanejs,5.37E-05,0,0.171401917,0.171455582,2659,dkanejs,0,-0.76712285
3976,nikAizuddin,0.000214661,0.00020758,0.171007409,0.17142965,3101,nikAizuddin,1,-0.767649427
632,keilw,5.37E-05,0,0.171354615,0.17140828,336,keilw,0,-0.768083377
6183,kirillrogovoy,5.37E-05,0,0.171354615,0.17140828,24988,kirillrogovoy,0,-0.768083377
537,Guzpenha,0.000107331,0.000103673,0.171196006,0.17140701,286,Guzpenha,1,-0.768109171
11657,shubham1172,0.000107331,5.06E-07,0.171283711,0.171391547,35410,shubham1172,0,-0.768423152
8717,Edward-Sun,5.37E-05,0,0.17133435,0.171388016,5624,Edward-Sun,1,-0.768494868
4071,lovezbs,5.37E-05,0,0.171307339,0.171361004,1593,lovezbs,0,-0.769043373
10631,luckykris,5.37E-05,0,0.171307339,0.171361004,7893,luckykris,0,-0.769043373
10905,kazuki-ma,5.37E-05,0,0.171307339,0.171361004,8010,kazuki-ma,0,-0.769043373
4192,ArthurAssuncao,0.000107331,1.03E-05,0.171236474,0.171354066,23217,ArthurAssuncao,0,-0.769184271
11062,myloveCc,5.37E-05,0,0.171293836,0.171347502,8233,myloveCc,0,-0.76931756
15171,davechan813,5.37E-05,0,0.171283711,0.171337376,30623,davechan813,1,-0.769523172
15187,Villanuevand,5.37E-05,0,0.171283711,0.171337376,11319,Villanuevand,0,-0.769523172
15189,edwinvrgs,5.37E-05,0,0.171283711,0.171337376,22500,edwinvrgs,0,-0.769523172
4012,chenfengyanyu,5.37E-05,0,0.171276961,0.171330626,1561,chenfengyanyu,0,-0.769660234
4404,nidhinmahesh,5.37E-05,0,0.171260089,0.171313754,6381,nidhinmahesh,1,-0.770002839
13911,Bitzo,5.37E-05,0,0.171236474,0.171290139,13210,Bitzo,0,-0.770482374
16952,MashiroWang,5.37E-05,0,0.171236474,0.171290139,22020,MashiroWang,0,-0.770482374
7793,mcc108,0.000214661,0.000311415,0.170758827,0.171284903,13119,mcc108,0,-0.770588698
15601,pedrobarrostech,0.000107331,1.60E-05,0.171158927,0.171282213,17454,pedrobarrostech,0,-0.770643325
15244,alepmaros,5.37E-05,0,0.171192635,0.1712463,16349,alepmaros,1,-0.771372588
15050,moumen-soliman,0.000107331,2.70E-05,0.171108391,0.171242753,15806,moumen-soliman,0,-0.771444614
252,theadriann,0.000107331,0.000103673,0.171030961,0.171241964,18682,theadriann,1,-0.771460632
9308,Horaddrim,0.000107331,1.09E-07,0.171105023,0.171212463,26731,Horaddrim,0,-0.772059702
11083,3riccc,5.37E-05,0,0.171155557,0.171209223,8276,3riccc,0,-0.77212549
7990,eleyeth,5.37E-05,0,0.171101655,0.171155321,813,eleyeth,1,-0.773220039
15070,socheatsok78,5.37E-05,0,0.171091553,0.171145218,36259,socheatsok78,0,-0.77342519
12202,kagaya85,0.000107331,4.32E-07,0.171027596,0.171135359,9935,kagaya85,0,-0.773625394
13024,bitgord,5.37E-05,0,0.171064618,0.171118283,11302,bitgord,0,-0.773972141
15255,amalshehu,5.37E-05,0,0.171064618,0.171118283,16382,amalshehu,0,-0.773972141
9597,benjaminapetersen,5.37E-05,0,0.171030961,0.171084626,6572,benjaminapetersen,0,-0.774655587
13969,kneth,5.37E-05,0,0.171030961,0.171084626,35996,kneth,0,-0.774655587
2009,BBischof,5.37E-05,0,0.171020866,0.171074531,1079,BBischof,1,-0.774860569
4394,fufufukakaka,5.37E-05,0,0.170993953,0.171047619,4842,fufufukakaka,0,-0.775407068
9547,seetharamireddy540,5.37E-05,0,0.170993953,0.171047619,27581,seetharamireddy540,0,-0.775407068
10482,AlekSi,5.37E-05,0,0.170993953,0.171047619,33986,AlekSi,0,-0.775407068
12754,goolong,5.37E-05,0,0.17099059,0.171044255,10889,goolong,0,-0.775475368
9734,killpanda,5.37E-05,0,0.170970412,0.171024077,6771,killpanda,0,-0.775885114
15079,superfect,5.37E-05,0,0.170970412,0.171024077,29458,superfect,0,-0.775885114
12650,corcoran,5.37E-05,0,0.170967049,0.171020714,10642,corcoran,0,-0.775953395
18486,abdelrhman-arnos,5.37E-05,0,0.170956962,0.171010627,35851,abdelrhman-arnos,0,-0.776158224
18487,AhmadElsagheer,5.37E-05,0,0.170956962,0.171010627,31967,AhmadElsagheer,0,-0.776158224
4184,luanlmd,5.37E-05,0,0.170930069,0.170983735,20260,luanlmd,0,-0.776704315
4186,lucasmezencio,5.37E-05,0,0.170930069,0.170983735,32282,lucasmezencio,0,-0.776704315
4187,BersonCrios,5.37E-05,0,0.170930069,0.170983735,7096,BersonCrios,0,-0.776704315
4188,matthewblack,5.37E-05,0,0.170930069,0.170983735,3895,matthewblack,0,-0.776704315
4189,filipeovercom,5.37E-05,0,0.170930069,0.170983735,2244,filipeovercom,0,-0.776704315
4191,dielduarte,5.37E-05,0,0.170930069,0.170983735,17347,dielduarte,0,-0.776704315
15612,jzhang300,5.37E-05,0,0.170889746,0.170943411,10214,jzhang300,0,-0.777523129
10311,dminkovsky,5.37E-05,0,0.170883027,0.170936693,7469,dminkovsky,0,-0.777659561
18125,mapacient,5.37E-05,0,0.170883027,0.170936693,27760,mapacient,1,-0.777659561
17620,davidzech,5.37E-05,0,0.170856158,0.170909823,25864,davidzech,1,-0.778205179
6508,XC-Zhang,5.37E-05,0,0.170846084,0.170899749,3373,XC-Zhang,0,-0.778409742
15703,ZainaliSyed,5.37E-05,0,0.170836011,0.170889677,17776,ZainaliSyed,0,-0.778614281
15501,janryWang,5.37E-05,0,0.170809157,0.170862822,23631,janryWang,0,-0.779159599
2367,filfat,5.37E-05,0,0.1708058,0.170859466,1232,filfat,0,-0.779227752
1321,luanpontolio,5.37E-05,0,0.170802444,0.17085611,23090,luanpontolio,0,-0.779295902
1956,jwaldrip,5.37E-05,0,0.170802444,0.17085611,1042,jwaldrip,0,-0.779295902
11955,TechMagister,5.37E-05,0,0.170802444,0.17085611,9514,TechMagister,0,-0.779295902
13681,kevinelliott,5.37E-05,0,0.170802444,0.17085611,28067,kevinelliott,0,-0.779295902
13682,nsuchy,5.37E-05,0,0.170802444,0.17085611,18214,nsuchy,0,-0.779295902
13684,aarongodin,5.37E-05,0,0.170802444,0.17085611,22391,aarongodin,0,-0.779295902
13685,SeanNieuwoudt,5.37E-05,0,0.170802444,0.17085611,12625,SeanNieuwoudt,0,-0.779295902
12870,JasonHaoPan,5.37E-05,0,0.170768891,0.170822556,11061,JasonHaoPan,1,-0.779977256
13469,blair101,0.000107331,3.63E-07,0.17069847,0.170806164,28162,blair101,1,-0.780310121
14158,innerspirit,5.37E-05,0,0.170752119,0.170805784,13752,innerspirit,0,-0.780317832
13879,prateek18597,5.37E-05,0,0.170738703,0.170792369,14722,prateek18597,1,-0.780590245
17675,MalcolmMielle,5.37E-05,0,0.170738703,0.170792369,24806,MalcolmMielle,1,-0.780590245
15850,richiverse,0.000107331,3.30E-06,0.170681712,0.170792344,37295,richiverse,0,-0.780590756
16646,sunpochin,5.37E-05,0,0.170691767,0.170745432,20789,sunpochin,1,-0.781543353
11036,theRoughCode,5.37E-05,0,0.170664957,0.170718623,9406,theRoughCode,1,-0.782087752
6883,cizel,5.37E-05,0,0.170641506,0.170695171,6677,cizel,0,-0.78256396
13735,Skydddoogg,5.37E-05,0,0.170641506,0.170695171,28126,Skydddoogg,1,-0.78256396
259,devendrakushwah,5.37E-05,0,0.170631458,0.170685123,19300,devendrakushwah,1,-0.782768009
5835,ilker0,5.37E-05,0,0.170624759,0.170678424,2741,ilker0,0,-0.782904028
16130,olucvolkan,5.37E-05,0,0.170624759,0.170678424,21436,olucvolkan,0,-0.782904028
4211,GaryYufei,5.37E-05,0,0.17062141,0.170675075,1697,GaryYufei,1,-0.782972034
12442,godfat,5.37E-05,0,0.170614713,0.170668378,10320,godfat,0,-0.783108037
18532,ahmed-alzahrani,5.37E-05,0,0.170614713,0.170668378,21065,ahmed-alzahrani,0,-0.783108037
18533,erickzhao,5.37E-05,0,0.170614713,0.170668378,35852,erickzhao,0,-0.783108037
14829,agtamasmiftahul,5.37E-05,0,0.170601319,0.170654984,15231,agtamasmiftahul,0,-0.783380012
17170,derryberni,5.37E-05,0,0.170601319,0.170654984,22583,derryberni,0,-0.783380012
17681,Marcocanc,5.37E-05,0,0.170591275,0.17064494,27419,Marcocanc,0,-0.783583965
7952,chuxiaonan,0.000107331,3.64E-07,0.170517656,0.170625351,4752,chuxiaonan,0,-0.783981754
9432,Naurislv,5.37E-05,0,0.170551112,0.170604777,6333,Naurislv,1,-0.784399537
14520,M4t1ss,5.37E-05,0,0.170551112,0.170604777,24811,M4t1ss,1,-0.784399537
15987,jfilhoGN,5.37E-05,0,0.170547765,0.170601431,18556,jfilhoGN,1,-0.784467484
8509,Saran-nns,5.37E-05,0,0.170544419,0.170598085,23730,Saran-nns,1,-0.784535428
13340,spalger,5.37E-05,0,0.170521001,0.170574667,30419,spalger,0,-0.785010964
6380,HarrisLee,5.37E-05,0,0.170514312,0.170567977,3196,HarrisLee,0,-0.785146807
13196,Bae-Ki-Cheol,5.37E-05,0,0.170514312,0.170567977,11593,Bae-Ki-Cheol,0,-0.785146807
16857,nicolastinkl,5.37E-05,0,0.170514312,0.170567977,21629,nicolastinkl,0,-0.785146807
8893,JasonLam0990,5.37E-05,0,0.170507622,0.170561288,16055,JasonLam0990,0,-0.78528264
8029,jayzhou2468,0.000107331,0.000103673,0.170333887,0.170544891,34692,jayzhou2468,1,-0.785615598
6731,IllyaMoskvin,5.37E-05,0,0.170477527,0.170531193,33015,IllyaMoskvin,0,-0.785893755
6734,nbriz,5.37E-05,0,0.170477527,0.170531193,17309,nbriz,0,-0.785893755
1325,layerssss,5.37E-05,0,0.170474184,0.17052785,727,layerssss,0,-0.785961644
7605,MxBird,5.37E-05,0,0.170474184,0.17052785,4402,MxBird,0,-0.785961644
15293,hiveer,5.37E-05,0,0.170474184,0.17052785,16525,hiveer,0,-0.785961644
855,hongyanh,5.37E-05,0,0.170470841,0.170524507,423,hongyanh,0,-0.78602953
12485,pixelspark,5.37E-05,0,0.170437417,0.170491083,31562,pixelspark,0,-0.78670824
17242,joshsaintjacque,5.37E-05,0,0.170437417,0.170491083,23002,joshsaintjacque,0,-0.78670824
18544,fadimezhan,5.37E-05,0,0.170427393,0.170481058,35801,fadimezhan,0,-0.786911802
16128,BboyAkers,5.37E-05,0,0.170363931,0.170417597,18920,BboyAkers,0,-0.788200468
16547,koddsson,5.37E-05,0,0.170363931,0.170417597,30024,koddsson,0,-0.788200468
11980,kevinjosue2326,5.37E-05,0,0.170353916,0.170407581,9583,kevinjosue2326,1,-0.788403854
18282,rafapages,5.37E-05,0,0.170353916,0.170407581,29467,rafapages,1,-0.788403854
14978,LuizGMiranda,0.000160996,2.80E-05,0.170210484,0.17039947,15599,LuizGMiranda,0,-0.788568547
16677,myabc,5.37E-05,0,0.170337225,0.17039089,25750,myabc,0,-0.788742777
8484,githoniel,5.37E-05,0,0.170333887,0.170387553,25703,githoniel,0,-0.788810554
7884,sunnyadn,0.000107331,0.000103673,0.170170499,0.170381503,4648,sunnyadn,0,-0.788933405
8398,krschultz,5.37E-05,0,0.170317201,0.170370866,34693,krschultz,0,-0.789149397
16942,eccyan,5.37E-05,0,0.170317201,0.170370866,21968,eccyan,0,-0.789149397
4345,nkmlombardi,5.37E-05,0,0.170223816,0.170277481,8950,nkmlombardi,0,-0.791045695
4346,eyas-ranjous,5.37E-05,0,0.170223816,0.170277481,2812,eyas-ranjous,0,-0.791045695
7387,itsgg,5.37E-05,0,0.170213816,0.170267482,4226,itsgg,0,-0.791248747
14619,jamietanna,5.37E-05,0,0.17017383,0.170227496,14680,jamietanna,0,-0.792060714
17515,amiraliamhh,5.37E-05,0,0.170130533,0.170184199,23845,amiraliamhh,0,-0.792939915
8178,mrbusche,5.37E-05,0,0.170030701,0.170084367,5025,mrbusche,0,-0.794967133
12019,Swiip,5.37E-05,0,0.170030701,0.170084367,21604,Swiip,0,-0.794967133
15907,dayanamcc,5.37E-05,0,0.170030701,0.170084367,18293,dayanamcc,0,-0.794967133
11840,kdeng,5.37E-05,0,0.169940953,0.169994618,9296,kdeng,0,-0.796789597
18397,splitline,5.37E-05,0,0.169884493,0.169938158,35120,splitline,0,-0.797936087
11567,siegrainwong,5.37E-05,0,0.169874533,0.169928198,28316,siegrainwong,0,-0.79813833
2540,pqt,5.37E-05,0,0.169758424,0.169812089,24712,pqt,0,-0.800496078
5593,surya4,5.37E-05,0,0.169735221,0.169788886,2555,surya4,0,-0.800967241
13352,NickCarneiro,5.37E-05,0,0.169735221,0.169788886,11914,NickCarneiro,0,-0.800967241
7250,L34p,0.000214661,0.000208932,0.169354938,0.169778531,36646,L34p,0,-0.801177523
7536,memeda,5.37E-05,0,0.169692147,0.169745812,13879,memeda,0,-0.801841916
10252,coderbyheart,0.000107331,0.000207334,0.169430858,0.169745523,7846,coderbyheart,0,-0.801847785
15686,ryerh,5.37E-05,0,0.169649095,0.16970276,17725,ryerh,0,-0.802716147
9255,543877815,0.000160996,0.00041464,0.169117714,0.16969335,17765,543877815,0,-0.802907234
8985,karlmcguire,5.37E-05,0,0.169635852,0.169689517,36407,karlmcguire,1,-0.802985052
18447,gonapps,5.37E-05,0,0.169635852,0.169689517,30346,gonapps,1,-0.802985052
10957,mcgtts,5.37E-05,0,0.169612683,0.169666348,8069,mcgtts,0,-0.803455535
18453,WasiqB,5.37E-05,0,0.169582903,0.169636568,35338,WasiqB,0,-0.804060253
9252,Hollywood,5.37E-05,0,0.169572979,0.169626644,25560,Hollywood,0,-0.804261778
13853,davelab6,0.000160996,1.27E-06,0.169414348,0.169576613,8175,davelab6,0,-0.805277726
12065,satjd,0.000160996,0.00020734,0.169200008,0.169568344,33705,satjd,0,-0.805445634
7901,flunder,5.37E-05,0,0.169510152,0.169563817,4677,flunder,0,-0.805537558
1667,emersonjds,5.37E-05,0,0.169490321,0.169543987,912,emersonjds,0,-0.805940239
12462,Romop5,5.37E-05,0,0.169447371,0.169501037,10371,Romop5,1,-0.806812392
4657,SuminHan,5.37E-05,0,0.169444069,0.169497734,26345,SuminHan,1,-0.806879463
13758,nathos,5.37E-05,0,0.169430858,0.169484523,28644,nathos,0,-0.807147718
13759,benjaminbollen,5.37E-05,0,0.169430858,0.169484523,3462,benjaminbollen,0,-0.807147718
2243,lt94,0.000107331,7.86E-07,0.169364837,0.169472954,26080,lt94,0,-0.807382658
4549,samit4me,5.37E-05,0,0.16941765,0.169471315,1969,samit4me,0,-0.807415932
6993,jackmoody11,5.37E-05,0,0.169411046,0.169464712,13680,jackmoody11,1,-0.807550023
9455,Phlicess,5.37E-05,0,0.169361537,0.169415202,6383,Phlicess,0,-0.808555373
8808,NoCLin,5.37E-05,0,0.169354938,0.169408603,5663,NoCLin,0,-0.808689376
11107,javve,5.37E-05,0,0.169351638,0.169405304,8337,javve,0,-0.808756373
7915,Zephyr0402,5.37E-05,0,0.169325248,0.169378914,7254,Zephyr0402,1,-0.809292257
16755,hu6360567,5.37E-05,0,0.169315354,0.16936902,22521,hu6360567,0,-0.80949317
15135,renopp,5.37E-05,0,0.169265901,0.169319566,20962,renopp,0,-0.810497386
17999,Weirdo233,5.37E-05,0,0.169262605,0.16931627,26716,Weirdo233,1,-0.810564312
10881,KeoH,5.37E-05,0,0.169256014,0.169309679,7996,KeoH,0,-0.810698158
16962,devnix,5.37E-05,0,0.169256014,0.169309679,22050,devnix,0,-0.810698158
17757,ferrisz,0.000160996,0.000310996,0.168815559,0.169287551,28878,ferrisz,0,-0.81114749
77,XudongLiuHarold,0.000160996,3.88E-06,0.169101265,0.16926614,3635,XudongLiuHarold,0,-0.811582272
1906,adrianmg,5.37E-05,0,0.169190128,0.169243794,1021,adrianmg,0,-0.812036043
2706,micahgodbolt,5.37E-05,0,0.169190128,0.169243794,12846,micahgodbolt,0,-0.812036043
7368,Pfzuo,5.37E-05,0,0.169186835,0.169240501,12365,Pfzuo,1,-0.81210291
11188,Hamza2404,5.37E-05,0,0.16918025,0.169233915,34323,Hamza2404,0,-0.812236636
6017,jangaraj,5.37E-05,0,0.169121004,0.169174669,2898,jangaraj,0,-0.813439702
8170,SuperSaiyanSSS,0.000160996,0.00020734,0.168789336,0.169157672,18914,SuperSaiyanSSS,1,-0.813784848
14488,imwithye,0.000107331,1.52E-08,0.1690355,0.169142845,14424,imwithye,0,-0.814085926
8190,GabrielDvt,5.37E-05,0,0.169068376,0.169122041,5039,GabrielDvt,0,-0.814508387
9346,DanRigby,5.37E-05,0,0.169068376,0.169122041,9331,DanRigby,0,-0.814508387
7374,J911,5.37E-05,0,0.169065087,0.169118753,20151,J911,0,-0.814575158
9636,JiangWenqi,0.000107331,3.36E-07,0.168982925,0.169090591,20665,JiangWenqi,1,-0.815147023
11920,cagingulsen,5.37E-05,0,0.168976355,0.16903002,9408,cagingulsen,0,-0.816376986
13035,rainx,0.000107331,5.67E-06,0.168913969,0.16902697,4031,rainx,0,-0.816438918
15087,0xHJK,5.37E-05,0,0.168940231,0.168993897,865,0xHJK,1,-0.817110522
15088,gbzhu,5.37E-05,0,0.168940231,0.168993897,17032,gbzhu,1,-0.817110522
15090,shaonianruntu,5.37E-05,0,0.168940231,0.168993897,28050,shaonianruntu,1,-0.817110522
1150,MrHuxu,0.000107331,4.97E-07,0.16886803,0.168975858,30277,MrHuxu,0,-0.817476825
10400,kabirbaidhya,5.37E-05,0,0.168920534,0.168974199,7554,kabirbaidhya,0,-0.8175105
13514,sbimochan,5.37E-05,0,0.168920534,0.168974199,23121,sbimochan,0,-0.8175105
13034,chaozhouzhang,5.37E-05,0,0.16886803,0.168921696,33419,chaozhouzhang,0,-0.818576653
9889,berwin,0.000107331,4.91E-07,0.168795891,0.168903713,5315,berwin,0,-0.818941811
15158,RadoRado,0.000160996,0.00010821,0.168602731,0.168871937,27605,RadoRado,0,-0.819587068
1147,shaomingquan,0.000107331,0.000103673,0.168658342,0.168869346,14108,shaomingquan,0,-0.819639691
6507,Yurickh,5.37E-05,0,0.168815559,0.168869225,5954,Yurickh,0,-0.819642144
9701,jecihjoy,5.37E-05,0,0.168772951,0.168826616,6707,jecihjoy,0,-0.820507367
11420,AustineGwa,5.37E-05,0,0.168772951,0.168826616,8542,AustineGwa,0,-0.820507367
15871,shellljx,5.37E-05,0,0.16874019,0.168793855,18178,shellljx,0,-0.821172627
1665,cynricfu,5.37E-05,0,0.168733639,0.168787304,909,cynricfu,1,-0.821305648
9896,Techget,5.37E-05,0,0.168733639,0.168787304,6967,Techget,1,-0.821305648
14884,Zydiii,5.37E-05,0,0.168720539,0.168774204,30374,Zydiii,0,-0.821571659
7682,lucassm,5.37E-05,0,0.168661614,0.16871528,4483,lucassm,1,-0.822768196
17501,amirdeljouyi,5.37E-05,0,0.168622354,0.16867602,23768,amirdeljouyi,0,-0.823565424
13233,derickp,0.000107331,0.000103673,0.168449174,0.168660177,21804,derickp,1,-0.823887123
8897,pauldotknopf,5.37E-05,0,0.16856023,0.168613895,31547,pauldotknopf,0,-0.824826942
13329,sajeetharan,5.37E-05,0,0.16856023,0.168613895,20269,sajeetharan,0,-0.824826942
15678,swifth,5.37E-05,0,0.168540621,0.168594286,17701,swifth,0,-0.825225123
17168,devjin0617,5.37E-05,0,0.168540621,0.168594286,22576,devjin0617,0,-0.825225123
5308,robsonsilv4,0.000107331,0.000310984,0.168175426,0.168593741,8966,robsonsilv4,0,-0.825236193
4514,okalachev,0.000107331,0.000103673,0.168354565,0.168565569,1940,okalachev,0,-0.825808274
9582,manjrekarom,0.000107331,1.31E-07,0.1683937,0.168501163,6548,manjrekarom,0,-0.827116118
17329,RPallas92,5.37E-05,0,0.168445909,0.168499575,30622,RPallas92,0,-0.82714836
4808,ianaya89,0.000107331,0.000518249,0.16783125,0.16845683,16441,ianaya89,0,-0.828016342
9150,kidbai,5.37E-05,0,0.168380653,0.168434319,25,kidbai,0,-0.828473472
10196,iliuqiang,5.37E-05,0,0.168380653,0.168434319,7277,iliuqiang,0,-0.828473472
13915,captainblue2013,5.37E-05,0,0.168380653,0.168434319,35326,captainblue2013,0,-0.828473472
11684,qcoreteam,0.000107331,2.18E-05,0.168295896,0.168425074,10034,qcoreteam,0,-0.82866119
1595,hideakitai,5.37E-05,0,0.168351304,0.16840497,883,hideakitai,0,-0.829069437
14347,anantjain6,5.37E-05,0,0.168338264,0.168391929,14137,anantjain6,0,-0.829334244
18108,Jaideepsai,5.37E-05,0,0.168321966,0.168375631,18068,Jaideepsai,1,-0.829665194
17683,richorama,0.000107331,4.38E-06,0.168250292,0.168362005,30017,richorama,0,-0.829941898
13442,Abdulkadir98,5.37E-05,0,0.168292637,0.168346303,12110,Abdulkadir98,0,-0.830260744
14572,XiaoLer,5.37E-05,0,0.168247036,0.168300701,8491,XiaoLer,0,-0.831186743
17619,bixuehujin,5.37E-05,0,0.168247036,0.168300701,2104,bixuehujin,0,-0.831186743
5314,alash3al,5.37E-05,0,0.168220989,0.168274654,32129,alash3al,0,-0.831715659
18461,scandar,5.37E-05,0,0.168220989,0.168274654,31884,scandar,0,-0.831715659
13989,baozjian,0.000107331,1.07E-06,0.168116882,0.168225284,31470,baozjian,0,-0.832718195
7007,Thrimbda,0.000160996,0.000105643,0.167912297,0.168178936,17156,Thrimbda,0,-0.833659337
680,leifmadsen,5.37E-05,0,0.168107128,0.168160794,358,leifmadsen,0,-0.834027746
6445,chinakids,5.37E-05,0,0.168107128,0.168160794,6606,chinakids,0,-0.834027746
7747,Yesterday17,5.37E-05,0,0.168097376,0.168151041,7982,Yesterday17,0,-0.834225779
15338,jorchg,5.37E-05,0,0.168084375,0.16813804,16681,jorchg,0,-0.834489788
14981,mrdrivingduck,5.37E-05,0,0.168048631,0.168102297,20233,mrdrivingduck,0,-0.835215601
15240,kelsS,5.37E-05,0,0.168025894,0.168079559,16335,kelsS,0,-0.835677321
18374,aivxyz,5.37E-05,0,0.168025894,0.168079559,36677,aivxyz,1,-0.835677321
14189,jamesdaniels,5.37E-05,0,0.167993422,0.168047087,16806,jamesdaniels,0,-0.836336704
